"","Sample.tag.","Subspp.Prov.ID","STATE","Subspecies","subsppcyt","x","y","size_t","growth","census","surv","growth_std"
"1088",154,"UTW-1-8","UT","W","W4n",5,19,0.239388616275,0.231465324195,3,1,0.0189725675569672
"1089",155,"IDW-3-5","ID","W","W4n",4,19,0.22078042295,0.2077042765675,3,1,0.0170249407022541
"1090",156,"IDV-5-6","ID","V","V2n",3,19,0.37758714675,0.352454710875,3,1,0.0288897303995902
"1091",157,"NVT-1-5","NV","T","T2n",2,19,0.4311591085,0.418768038755,3,1,0.0343252490782787
"1092",158,"NMT-2-5","NM","T","T4n",1,19,0.0251453076,0.0165466024225,3,1,0.00135627888709016
"1093",159,"AZT-1-10","AZ","T","T4n",1,17.5,0.238605100875,0.2257402924675,3,1,0.0185033026612705
"1094",160,"WAW-3-5","WA","W","W4n",2,17.5,0.56913616025,0.5579850545075,3,1,0.0457364798776639
"1095",161,"ORT-3-9","OR","T","T2n",3,17.5,0.13796813075,0.1261894516625,3,1,0.0103433976772541
"1096",162,"CAV-3-6","CA","V","V4n",4,17.5,NA,NA,3,0,NA
"1097",163,"COT-1-2","CO","T","T2n",5,17.5,1.47166549025,1.402042462625,3,1,0.114921513329918
"1098",164,"NVT-1-4","NV","T","T2n",6,17.5,0.25035107575,0.23720380769,3,1,0.0194429350565574
"1099",165,"UTW-2-6","UT","W","W4n",7,17.5,0.196948483825,0.1890140239075,3,1,0.0154929527793033
"1100",166,"ORW-2-5","OR","T","T2n",8,17.5,0.141898326,0.1263710738425,3,1,0.0103582847411885
"1101",167,"IDV-4-6","ID","V","V2n",9,17.5,0.176460552025,0.1604226477,3,1,0.013149397352459
"1102",168,"NVV-1-3","NV","V","V2n",10,17.5,0.210573625175,0.196834142395,3,1,0.0161339460979508
"1103",169,"IDT-3-1","ID","T","T2n",11,17.5,0.56430971775,0.53537581435,3,1,0.0438832634713115
"1104",170,"NVT-2-1","NV","T","T2n",12,17.5,0.536264504,0.51642723292,3,1,0.0423301010590164
"1105",171,"IDW-3-7","ID","W","W4n",13,17.5,0.0550617127,0.0517537161675,3,1,0.00424210788258197
"1106",172,"NMT-1-3","NM","T","T4n",14,17.5,0.38474036325,0.3700054161525,3,1,0.0303283127993852
"1107",173,"WAT-2-2","WA","T","T4n",15,17.5,0.39065996,0.3712485265675,3,1,0.0304302070956967
"1108",174,"MTW-2-7","MT","W","W4n",16,17.5,0.2702614635,0.252846156675,3,1,0.0207250948094262
"1109",175,"CAT-2-7","CA","T","T2n",17,17.5,0.3593362035,0.33533078761,3,1,0.0274861301319672
"1110",176,"CAV-2-3","CA","V","V2n",18,17.5,0.131008590925,0.09259815715,3,1,0.00759001288114754
"1111",177,"UTT-3-10","UT","T","T2n",19,17.5,0.6170939285,0.582620608175,3,1,0.0477557875553279
"1112",178,"UTT-2-10","UT","T","T2n",20,17.5,0.133809512425,0.1234801229125,3,1,0.0101213215502049
"1113",179,"ORV-1-7","OR","V","V4n",21,17.5,0.1001652652,0.0861740566525,3,1,0.00706344726659836
"1114",180,"CAW-3-9","CA","V","V2n",22,17.5,0.733475415,0.6492968959,3,1,0.0532210570409836
"1115",181,"WAT-1-4","WA","T","T2n",23,17.5,0.6540328395,0.621004046525,3,1,0.0509019710266393
"1116",182,"MTW-3-3","MT","W","W4n",24,17.5,0.161683950875,0.14821353985,3,1,0.0121486508073771
"1117",183,"NVW-1-10","NV","T","T2n",25,17.5,0.4873439585,0.37658998595,3,1,0.0308680316352459
"1118",184,"COW-2-1","CO","V","V4n",26,17.5,0.078118962825,0.047140012975,3,1,0.0038639354897541
"1119",185,"UTV-3-4","UT","V","V4n",26,16,0.47043076425,0.419319928625,3,1,0.0343704859528689
"1120",186,"NMT-1-1","NM","T","T4n",25,16,0.3300685545,0.302273545975,3,1,0.0247765201618852
"1121",187,"NVW-1-1","NV","T","T2n",24,16,0.62718070875,0.57542374795,3,1,0.0471658809795082
"1122",188,"UTT-2-6","UT","T","T2n",23,16,0.42392102525,0.393971530075,3,1,0.0322927483668033
"1123",189,"NVT-1-9","NV","T","T2n",22,16,0.50033892675,0.472371574225,3,1,0.0387189814938525
"1124",190,"WAT-1-8","WA","T","T2n",21,16,1.14053333075,1.0713684929,3,1,0.0878170895819672
"1125",191,"ORW-2-6","OR","T","T2n",20,16,0.1826768898,0.15255498465,3,1,0.0125045069385246
"1126",192,"ORW-3-3","OR","T","T2n",19,16,0.51150057375,0.4604498188,3,1,0.0377417884262295
"1127",193,"NVV-1-4","NV","V","V2n",18,16,0.063122629475,0.0575721656775,3,1,0.00471902997356557
"1128",194,"CAV-2-10","CA","V","V2n",17,16,0.37951512175,0.347768382375,3,1,0.0285056051127049
"1129",195,"IDV-5-8","ID","V","V2n",16,16,0.241287666525,0.221925164655,3,1,0.0181905872668033
"1130",196,"CAT-2-10","CA","T","T2n",15,16,0.9708265595,0.92299456905,3,1,0.075655292545082
"1131",197,"WAT-1-7","WA","T","T2n",14,16,0.3745152145,0.3536905765575,3,1,0.0289910308653689
"1132",198,"IDW-2-2","ID","W","W4n",13,16,0.070401533125,0.068099898046,3,1,0.00558195885622951
"1133",199,"ORV-1-6","OR","V","V4n",12,16,0.3863232645,0.3674506890825,3,1,0.0301189089411885
"1134",200,"AZW-1-8","AZ","T","T4n",11,16,0.140661552175,0.12925895482,3,1,0.0105949962967213
"1135",201,"ORW-1-1","OR","W","W4n",10,16,0.3519581505,0.34948791347375,3,1,0.0286465502847336
"1136",202,"CAT-2-2","CA","T","T2n",9,16,0.652711029,0.627710747375,3,1,0.0514517006045082
"1137",203,"IDT-1-9","ID","T","T2n",8,16,NA,NA,3,0,NA
"1138",204,"CAV-3-7","CA","V","V4n",7,16,0.09206486595,0.0875302565575,3,1,0.00717461119323771
"1139",205,"MTV-1-10","MT","V","V2n",6,16,0.212639088325,0.19469741184,3,1,0.0159588042491803
"1140",206,"MTW-1-2","MT","W","W4n",5,16,0.193849975375,0.1843705221825,3,1,0.0151123378838115
"1141",207,"IDW-1-1","ID","W","W4n",4,16,NA,NA,3,0,NA
"1142",208,"NMT-2-1","NM","T","T4n",3,16,0.26258624575,0.253541183715,3,1,0.0207820642389344
"1143",209,"NMT-2-10","NM","T","T4n",2,16,0.328796687,0.32177197587,3,1,0.0263747521204918
"1144",210,"AZT-1-4","AZ","T","T4n",1,16,0.29559644625,0.283737216725,3,1,0.0232571489118852
"1145",211,"UTT-2-4","UT","T","T2n",1,14.5,0.814811645,0.7902341017325,3,1,0.0647732870272541
"1146",212,"NVT-1-3","NV","T","T2n",2,14.5,0.4497879045,0.423229159175,3,1,0.0346909146864754
"1147",213,"WAT-1-6","WA","T","T2n",3,14.5,0.56296245475,0.525111381975,3,1,0.0430419165553279
"1148",214,"COW-1-10","CO","W","W4n",4,14.5,0.452983156,0.417679529075,3,1,0.0342360269733607
"1149",215,"IDW-1-2","ID","W","W4n",5,14.5,NA,NA,3,0,NA
"1150",216,"COW-1-9","CO","W","W4n",6,14.5,0.252951532,0.23646610131,3,1,0.0193824673204918
"1151",217,"WAT-2-9","WA","T","T4n",7,14.5,0.220570725925,0.2083891924525,3,1,0.0170810813485656
"1152",218,"NVT-2-4","NV","T","T2n",8,14.5,0.3006289755,0.2893266534875,3,1,0.0237152994661885
"1153",219,"UTT-3-3","UT","T","T2n",9,14.5,0.55875494625,0.5521986384175,3,1,0.0452621834768443
"1154",220,"ORV-2-3","OR","V","V2n",10,14.5,0.176586878825,0.1627424831875,3,1,0.0133395478022541
"1155",221,"UTT-3-7","UT","T","T2n",11,14.5,0.09519851195,0.091373768665,3,1,0.00748965316926229
"1156",222,"CAW-3-8","CA","V","V2n",12,14.5,0.160469719025,0.14408668907,3,1,0.01181038435
"1157",223,"UTV-2-2","UT","W","W4n",13,14.5,0.27045773275,0.2592633892675,3,1,0.0212510974809426
"1158",224,"CAV-1-9","CA","AR","AR",14,14.5,0.133564450375,0.120647009715,3,1,0.00988909915696721
"1159",225,"NMT-2-6","NM","T","T4n",15,14.5,0.188150049475,0.18026430948,3,1,0.0147757630721311
"1160",226,"IDW-1-10","ID","W","W4n",16,14.5,0.1201411046,0.11046296871,3,1,0.00905434169754099
"1161",227,"UTT-1-9","UT","T","T2n",17,14.5,0.2426726588,0.2251759072325,3,1,0.0184570415764344
"1162",228,"UTV-3-8","UT","V","V4n",18,14.5,0.194184484525,0.1900617740575,3,1,0.0155788339391393
"1163",229,"IDW-3-2","ID","W","W4n",19,14.5,0.1080965628,0.0988414531475,3,1,0.00810175845471311
"1164",230,"NVV-3-4","NV","V","V4n",20,14.5,0.45133053125,0.439266832215,3,1,0.0360054780504098
"1165",231,"UTV-3-3","UT","V","V4n",21,14.5,0.148341843425,0.11882936075,3,1,0.00974011153688525
"1166",232,"UTT-1-10","UT","T","T2n",22,14.5,0.54967345,0.52245710775,3,1,0.0428243530942623
"1167",233,"IDT-2-8","ID","T","T2n",23,14.5,0.29097215125,0.2602737494,3,1,0.0213339138852459
"1168",234,"UTV-2-1","UT","W","W4n",24,14.5,0.33064620525,0.295064143575,3,1,0.0241855855389344
"1169",235,"CAT-2-9","CA","T","T2n",25,14.5,0.76238173,0.715990378975,3,1,0.0586877359815574
"1170",236,"MTW-3-7","MT","W","W4n",26,14.5,0.254404629,0.245286893655,3,1,0.0201054830864754
"1171",237,"COW-1-8","CO","W","W4n",26,13,0.15562443125,0.14387473482,3,1,0.0117930110508197
"1172",238,"ORT-2-3","OR","T","T2n",25,13,NA,NA,3,0,NA
"1173",239,"WAT-2-3","WA","T","T4n",24,13,0.800275905,0.7806668395225,3,1,0.0639890852067623
"1174",240,"CAV-3-2","CA","V","V4n",23,13,NA,NA,3,0,NA
"1175",241,"NVV-3-3","NV","V","V4n",22,13,NA,NA,3,0,NA
"1176",242,"UTW-2-4","UT","W","W4n",21,13,0.179623044975,0.173543257685,3,1,0.0142248571872951
"1177",243,"NVV-2-8","NV","V","V2n",20,13,0.10166202205,0.05661639255,3,1,0.00464068791393443
"1178",244,"NVV-3-2","NV","V","V4n",19,13,0.1838305156,0.15960861277,3,1,0.0130826731778689
"1179",245,"ORV-2-1","OR","V","V2n",18,13,0.08650934995,0.0670906497,3,1,0.00549923358196721
"1180",246,"IDT-2-2","ID","T","T2n",17,13,0.34753151975,0.3322394028175,3,1,0.0272327379358607
"1181",247,"UTT-1-6","UT","T","T2n",16,13,0.60720009275,0.5620965017,3,1,0.0460734837459016
"1182",248,"WAT-1-3","WA","T","T2n",15,13,0.6128661255,0.58158735,3,1,0.0476710942622951
"1183",249,"MTW-3-10","MT","W","W4n",14,13,0.10794231205,0.1027074195575,3,1,0.00841864094733607
"1184",250,"ORT-2-4","OR","T","T2n",13,13,0.83055847875,0.779951161475,3,1,0.0639304230717213
"1185",251,"NVW-1-4","NV","T","T2n",12,13,0.30244422175,0.2946648149275,3,1,0.024152853682582
"1186",252,"UTT-3-8","UT","T","T2n",11,13,0.9967902255,0.953687160225,3,1,0.0781710787069672
"1187",253,"ORT-2-8","OR","T","T2n",10,13,0.37887441525,0.36003734297,3,1,0.0295112576204918
"1188",254,"NVT-1-7","NV","T","T2n",9,13,0.68672064175,0.676356839545,3,1,0.0554390852086065
"1189",255,"MTW-3-8","MT","W","W4n",8,13,0.115616964575,0.1111861854475,3,1,0.0091136217579918
"1190",256,"COT-1-7","CO","T","T2n",7,13,0.704559806,0.6829730331775,3,1,0.0559813961620902
"1191",257,"COT-1-3","CO","T","T2n",6,13,0.1581380855,0.1212390973,3,1,0.00993763092622951
"1192",258,"CAV-4-3","CA","V","V4n",5,13,NA,NA,3,0,NA
"1193",259,"CAT-1-3","CA","T","T2n",4,13,0.45703311875,0.4203094619,3,1,0.0344515952377049
"1194",260,"WAT-1-2","WA","T","T2n",3,13,0.74238986775,0.699623965125,3,1,0.0573462266495902
"1195",261,"NVV-2-7","NV","V","V2n",2,13,0.086141867375,0.0635505982625,3,1,0.00520906543135246
"1196",262,"ORT-2-9","OR","T","T2n",1,13,0.73166921225,0.67741425365,3,1,0.0555257584959016
"1197",263,"NVV-2-2","NV","V","V2n",1,11.5,0.080849637775,0.0776895225,3,1,0.00636799364754098
"1198",264,"CAV-4-2","CA","V","V4n",2,11.5,NA,NA,3,0,NA
"1199",265,"CAV-3-5","CA","V","V4n",3,11.5,NA,NA,3,0,NA
"1200",266,"UTW-1-1","UT","W","W4n",4,11.5,0.0979391426,0.0827562425075,3,1,0.00678329856618852
"1201",267,"NVW-1-7","NV","T","T2n",5,11.5,0.244786526325,0.2292231306675,3,1,0.0187887812022541
"1202",268,"IDT-3-8","ID","T","T2n",6,11.5,0.640555034,0.59416595035,3,1,0.0487021270778688
"1203",269,"NMT-1-7","NM","T","T4n",7,11.5,0.47474966375,0.460297264165,3,1,0.0377292839479508
"1204",270,"MTW-3-4","MT","W","W4n",8,11.5,0.23772007705,0.2259806521625,3,1,0.0185230042756148
"1205",271,"COW-2-9","CO","V","V4n",9,11.5,0.19882914705,0.191920508345,3,1,0.0157311892086066
"1206",272,"IDW-1-7","ID","W","W4n",10,11.5,0.15792815015,0.15551589048325,3,1,0.0127472041379713
"1207",273,"ORT-3-3","OR","T","T2n",11,11.5,0.2565781785,0.225134741025,3,1,0.0184536672971311
"1208",274,"NVV-3-6","NV","V","V4n",12,11.5,0.2497798405,0.227203337815,3,1,0.0186232244110656
"1209",275,"WAT-2-1","WA","T","T4n",13,11.5,0.275024724,0.262010601035,3,1,0.0214762787733607
"1210",276,"MTW-3-6","MT","W","W4n",14,11.5,0.1019427003,0.0986392527925,3,1,0.00808518465512295
"1211",277,"CAV-1-7","CA","AR","AR",15,11.5,0.0835373127,0.075901655,3,1,0.00622144713114754
"1212",278,"UTW-1-10","UT","W","W4n",16,11.5,NA,NA,3,0,NA
"1213",279,"CAT-2-4","CA","T","T2n",17,11.5,0.41709179975,0.3933838744625,3,1,0.0322445798739754
"1214",280,"CAV-2-8","CA","V","V2n",18,11.5,0.389011585,0.349497581375,3,1,0.0286473427356557
"1215",281,"ORV-1-10","OR","V","V4n",19,11.5,0.3135641075,0.30192782424,3,1,0.0247481823147541
"1216",282,"CAV-1-5","CA","AR","AR",20,11.5,0.117492214,0.1116989990225,3,1,0.00915565565758197
"1217",283,"UTW-2-9","UT","W","W4n",21,11.5,0.12971509355,0.117103510705,3,1,0.00959864841844262
"1218",284,"UTT-3-1","UT","T","T2n",22,11.5,0.80129252925,0.748032990025,3,1,0.0613141795102459
"1219",285,"IDV-5-4","ID","V","V2n",23,11.5,0.011329245985,0.0075480788925,3,1,0.000618694991188525
"1220",286,"IDT-1-5","ID","T","T2n",24,11.5,0.59933361425,0.5633587693,3,1,0.0461769483032787
"1221",287,"UTV-2-8","UT","W","W4n",25,11.5,0.278895379,0.2597140321475,3,1,0.0212880354219262
"1222",288,"NVV-2-9","NV","V","V2n",26,11.5,0.2588830705,0.201808272675,3,1,0.0165416616946721
"1223",289,"NVV-3-7","NV","V","V4n",26,10,0.12228888845,0.1063614038825,3,1,0.00871814785922131
"1224",290,"NMT-1-9","NM","T","T4n",25,10,0.324966666,0.31186820101,3,1,0.0255629672959016
"1225",291,"NVT-1-1","NV","T","T2n",24,10,0.47375495825,0.4562406814125,3,1,0.037396777164959
"1226",292,"IDW-3-1","ID","W","W4n",23,10,0.211265778775,0.20457927706,3,1,0.0167687932016393
"1227",293,"CAT-1-1","CA","T","T2n",22,10,0.789797856,0.726722489275,3,1,0.0595674171536885
"1228",294,"IDW-1-6","ID","W","W4n",21,10,0.0389809361,0.0356626505375,3,1,0.00292316807684426
"1229",295,"CAV-2-1","CA","V","V2n",20,10,0.45860185975,0.4023183047,3,1,0.0329769102213115
"1230",296,"NVT-2-8","NV","T","T2n",19,10,0.61121571975,0.56643194535,3,1,0.0464288479795082
"1231",297,"CAV-1-8","CA","AR","AR",18,10,0.07105061445,0.063762153005,3,1,0.00522640598401639
"1232",298,"CAV-2-5","CA","V","V2n",17,10,0.204560954575,0.1827583507775,3,1,0.0149801926866803
"1233",299,"IDV-2-4","ID","V","V2n",16,10,0.36894920675,0.341318025375,3,1,0.0279768873258197
"1234",300,"UTW-2-8","UT","W","W4n",15,10,0.363118282,0.3491544790325,3,1,0.0286192195928279
"1235",301,"NVT-2-10","NV","T","T2n",14,10,0.55914127575,0.5122968193,3,1,0.0419915425655738
"1236",302,"MTW-2-6","MT","W","W4n",13,10,0.340875294,0.33345638284,3,1,0.0273324903967213
"1237",303,"IDT-1-4","ID","T","T2n",12,10,0.1473309848,0.14185173054,3,1,0.0116271910278689
"1238",304,"UTT-1-4","UT","T","T2n",11,10,0.145511195775,0.122269494775,3,1,0.0100220897356557
"1239",305,"NMT-1-6","NM","T","T4n",10,10,0.315804199,0.298762268995,3,1,0.0244887105733607
"1240",306,"NVT-2-6","NV","T","T2n",9,10,0.40147505625,0.3468080651,3,1,0.0284268905819672
"1241",307,"COW-1-1","CO","W","W4n",8,10,0.44129278475,0.4365481316125,3,1,0.0357826337387295
"1242",308,"MTW-2-1","MT","W","W4n",7,10,NA,NA,3,0,NA
"1243",309,"UTW-1-6","UT","W","W4n",6,10,0.09570585245,0.0946088284015,3,1,0.00775482200012295
"1244",310,"IDT-3-9","ID","T","T2n",5,10,0.47219815575,0.406749541975,3,1,0.0333401263913934
"1245",311,"ORT-3-8","OR","T","T2n",4,10,0.27469973575,0.27202554192,3,1,0.0222971755672131
"1246",312,"UTV-2-4","UT","W","W4n",3,10,0.122755888825,0.1025848750475,3,1,0.00840859631536885
"1247",313,"AZT-1-1","AZ","T","T4n",2,10,0.45550925775,0.43146782727,3,1,0.03536621535
"1248",314,"CAV-1-3","CA","AR","AR",1,10,0.11921397015,0.1060531105125,3,1,0.00869287791086066
"1249",315,"UTT-1-2","UT","T","T2n",1,8.5,0.744193646,0.70142440575,3,1,0.05749380375
"1250",316,"NVW-1-5","NV","T","T2n",2,8.5,0.655915688,0.60952224865,3,1,0.0499608400532787
"1251",317,"CAW-3-5","CA","V","V2n",3,8.5,0.1632660805,0.13446434755,3,1,0.0110216678319672
"1252",318,"AZW-1-2","AZ","T","T4n",4,8.5,0.214957857025,0.179495640825,3,1,0.0147127574446721
"1253",319,"NVV-1-5","NV","V","V2n",5,8.5,0.222897773775,0.150762438375,3,1,0.0123575769159836
"1254",320,"ORT-3-1","OR","T","T2n",6,8.5,0.18686084195,0.17280792624,3,1,0.0141645841180328
"1255",321,"WYW-2-3","WY","W","W4n",7,8.5,0.163339129025,0.136811555225,3,1,0.0112140619036885
"1256",322,"COW-1-3","CO","W","W4n",8,8.5,0.1999537037,0.16170277865,3,1,0.0132543261188525
"1257",323,"NVV-2-3","NV","V","V2n",9,8.5,0.403495102,0.352388512575,3,1,0.0288843043094262
"1258",324,"ORW-2-7","OR","T","T2n",10,8.5,0.2901736855,0.2676847840325,3,1,0.0219413757403689
"1259",325,"AZT-1-5","AZ","T","T4n",11,8.5,0.3901243455,0.3313898848,3,1,0.0271631053114754
"1260",326,"UTT-1-1","UT","T","T2n",12,8.5,0.50964354875,0.4798259124,3,1,0.0393299928196721
"1261",327,"COW-2-8","CO","V","V4n",13,8.5,0.1775749182,0.15861676873,3,1,0.0130013744860656
"1262",328,"WAT-1-1","WA","T","T2n",14,8.5,0.85893777125,0.795754657325,3,1,0.0652257915840164
"1263",329,"MTW-1-7","MT","W","W4n",15,8.5,0.0680522468,0.0591432010675,3,1,0.00484780336618852
"1264",330,"COW-2-7","CO","V","V4n",16,8.5,0.47858952125,0.452544498175,3,1,0.0370938113258197
"1265",331,"COW-2-4","CO","V","V4n",17,8.5,0.3680658385,0.3553307936825,3,1,0.0291254748920082
"1266",332,"IDW-1-5","ID","W","W4n",18,8.5,0.1863403255,0.18384619645225,3,1,0.0150693603649385
"1267",333,"ORT-1-6","OR","T","T2n",19,8.5,0.36565365875,0.3581472344425,3,1,0.0293563306920082
"1268",334,"AZW-1-9","AZ","T","T4n",20,8.5,0.203107667425,0.1837326443175,3,1,0.0150600528129098
"1269",335,"WAW-3-10","WA","W","W4n",21,8.5,0.031083696825,0.0283821742825,3,1,0.00232640772807377
"1270",336,"MTT-1-2","MT","T","T2n",22,8.5,0.77244744825,0.746041415125,3,1,0.0611509356659836
"1271",337,"ORT-3-6","OR","T","T2n",23,8.5,NA,NA,3,0,NA
"1272",338,"ORW-3-2","OR","T","T2n",24,8.5,0.3863460325,0.374016047045,3,1,0.0306570530364754
"1273",339,"ORT-2-10","OR","T","T2n",25,8.5,0.8703488225,0.832008427825,3,1,0.0681974121168033
"1274",340,"NVT-2-3","NV","T","T2n",26,8.5,0.38552139275,0.361983726075,3,1,0.0296707972192623
"1275",341,"UTV-3-7","UT","V","V4n",26,7,0.339603827,0.3238293855375,3,1,0.0265433922571721
"1276",342,"UTV-2-7","UT","W","W4n",25,7,0.19058501365,0.18268672802,3,1,0.0149743219688525
"1277",343,"MTW-2-2","MT","W","W4n",24,7,0.07489890105,0.070206253,3,1,0.00575461090163934
"1278",344,"NVT-1-2","NV","T","T2n",23,7,0.65960491675,0.632911207675,3,1,0.0518779678422131
"1279",345,"NMT-2-7","NM","T","T4n",22,7,0.7037488885,0.6716188681,3,1,0.0550507268934426
"1280",346,"AZT-1-2","AZ","T","T4n",21,7,0.37253484875,0.358111715195,3,1,0.0293534192782787
"1281",347,"NVV-2-4","NV","V","V2n",20,7,0.5285763725,0.423736157825,3,1,0.0347324719528689
"1282",348,"ORT-1-3","OR","T","T2n",19,7,0.3199665695,0.3131681818475,3,1,0.0256695231022541
"1283",349,"AZT-1-7","AZ","T","T4n",18,7,0.6295130925,0.602548920575,3,1,0.0493892557848361
"1284",350,"ORV-1-9","OR","V","V4n",17,7,0.2229980597,0.2014498053175,3,1,0.0165122791243852
"1285",351,"COW-1-6","CO","W","W4n",16,7,0.1837227197,0.175954215985,3,1,0.014422476720082
"1286",352,"COW-2-2","CO","V","V4n",15,7,0.32203334575,0.2843397804,3,1,0.0233065393770492
"1287",353,"IDW-1-4","ID","W","W4n",14,7,0.03565198975,0.03525438496675,3,1,0.00288970368579918
"1288",354,"MTV-1-1","MT","V","V2n",13,7,0.2953213685,0.252885491,3,1,0.0207283189344262
"1289",355,"NVV-2-1","NV","V","V2n",12,7,0.0485078883,0.0440228815125,3,1,0.00360843291086066
"1290",356,"CAT-1-5","CA","T","T2n",11,7,0.235516781775,0.207733908275,3,1,0.0170273695307377
"1291",357,"IDV-2-2","ID","V","V2n",10,7,0.111370867,0.0952705397525,3,1,0.00780906063545082
"1292",358,"UTV-2-10","UT","W","W4n",9,7,0.40470094625,0.379260472925,3,1,0.0310869240102459
"1293",359,"MTT-1-6","MT","T","T2n",8,7,0.321320884,0.3109816094675,3,1,0.0254902958579918
"1294",360,"COT-1-4","CO","T","T2n",7,7,1.07979694825,1.03213201965,3,1,0.0846009852172131
"1295",361,"NVV-3-5","NV","V","V4n",6,7,0.064024618925,0.05618424667,3,1,0.0046052661204918
"1296",362,"NVV-1-7","NV","V","V2n",5,7,0.210972003425,0.1796890357,3,1,0.0147286094836066
"1297",363,"IDV-5-2","ID","V","V2n",4,7,0.080146926325,0.0715122440475,3,1,0.00586165934815574
"1298",364,"IDT-1-8","ID","T","T2n",3,7,0.16368223,0.130051017775,3,1,0.0106599194897541
"1299",365,"MTW-1-1","MT","W","W4n",2,7,0.330799712,0.30931654639,3,1,0.0253538152778689
"1300",366,"MTT-1-4","MT","T","T2n",1,7,0.3839050835,0.3781275391,3,1,0.0309940605819672
"1301",367,"NVV-1-2","NV","V","V2n",1,5.5,0.144099312725,0.119416996715,3,1,0.00978827841926229
"1302",368,"NVV-1-6","NV","V","V2n",2,5.5,0.223627198175,0.2144206660275,3,1,0.0175754644284836
"1303",369,"MTW-3-2","MT","W","W4n",3,5.5,0.1306101023,0.12625011959,3,1,0.0103483704581967
"1304",370,"IDT-2-10","ID","T","T2n",4,5.5,0.3568328055,0.3332458057675,3,1,0.0273152299809426
"1305",371,"IDW-2-3","ID","W","W4n",5,5.5,0.03295002905,0.03092903830725,3,1,0.00253516707436475
"1306",372,"IDT-1-2","ID","T","T2n",6,5.5,1.0887764735,1.04367640605,3,1,0.085547246397541
"1307",373,"IDV-5-10","ID","V","V2n",7,5.5,0.201533229675,0.165544302425,3,1,0.0135692051168033
"1308",374,"UTT-1-5","UT","T","T2n",8,5.5,0.47389110475,0.414522208325,3,1,0.0339772301905738
"1309",375,"COT-1-1","CO","T","T2n",9,5.5,0.820011537,0.705141547875,3,1,0.0577984875307377
"1310",376,"CAV-1-10","CA","AR","AR",10,5.5,0.04645836645,0.0407002958425,3,1,0.00333608982315574
"1311",377,"NVV-3-1","NV","V","V4n",11,5.5,0.248288602075,0.2027134988,3,1,0.0166158605573771
"1312",378,"NVV-2-6","NV","V","V2n",12,5.5,0.32413439425,0.2766460399,3,1,0.0226759049098361
"1313",379,"COW-2-3","CO","V","V4n",13,5.5,0.027636472775,-0.01245728655,3,1,-0.00102108906147541
"1314",380,"UTV-3-9","UT","V","V4n",14,5.5,0.22158081185,0.1832590353,3,1,0.0150212324016393
"1315",381,"UTW-2-10","UT","W","W4n",15,5.5,0.110751191625,0.1021959688125,3,1,0.00837671875512295
"1316",382,"MTW-3-9","MT","W","W4n",16,5.5,0.13308319085,0.11312514438,3,1,0.00927255281803279
"1317",383,"IDT-1-6","ID","T","T2n",17,5.5,0.45203212425,0.4356288853725,3,1,0.0357072856862705
"1318",384,"AZW-1-6","AZ","T","T4n",18,5.5,0.48966536225,0.45368652455,3,1,0.037187420045082
"1319",385,"NMT-1-4","NM","T","T4n",19,5.5,0.1567970904,0.1539325029675,3,1,0.0126174182760246
"1320",386,"UTW-2-7","UT","W","W4n",20,5.5,0.0182342446325,0.017567759521,3,1,0.00143998028860656
"1321",387,"NVV-3-9","NV","V","V4n",21,5.5,0.151796893825,0.1191766281,3,1,0.00976857607377049
"1322",388,"AZT-1-3","AZ","T","T4n",22,5.5,0.368086781,0.347605193875,3,1,0.0284922290061475
"1323",389,"UTT-2-3","UT","T","T2n",23,5.5,0.50110261225,0.489037867485,3,1,0.0400850711053279
"1324",390,"NMT-2-9","NM","T","T4n",24,5.5,0.16321189305,0.15654481685,3,1,0.0128315423647541
"1325",391,"NVT-2-2","NV","T","T2n",25,5.5,0.1352641117,0.1291474779275,3,1,0.0105858588465164
"1326",392,"NVV-3-8","NV","V","V4n",26,5.5,0.200905138175,0.164863048475,3,1,0.0135133646290984
"1327",393,"IDV-3-6","ID","V","V2n",26,4,0.025091500275,0.02398020690325,3,1,0.00196559072977459
"1328",394,"IDV-5-7","ID","V","V2n",25,4,0.18478705045,0.1763052859275,3,1,0.0144512529448771
"1329",395,"WYW-1-1","WY","W","W4n",24,4,0.094830796375,0.093268955158,3,1,0.00764499632442623
"1330",396,"ORT-2-2","OR","T","T2n",23,4,0.8779857645,0.865548301285,3,1,0.070946582072541
"1331",397,"IDT-2-4","ID","T","T2n",22,4,0.382552083,0.3732552545675,3,1,0.0305946929973361
"1332",398,"IDW-3-10","ID","W","W4n",21,4,0.15126490595,0.146553277235,3,1,0.0120125637077869
"1333",399,"NVW-1-2","NV","T","T2n",20,4,1.0322258715,1.014147496465,3,1,0.083126843972541
"1334",400,"COT-1-6","CO","T","T2n",19,4,0.67171382125,0.63277828,3,1,0.0518670721311475
"1335",401,"ORW-2-4","OR","T","T2n",18,4,0.2760139165,0.270028352695,3,1,0.0221334715323771
"1336",402,"UTW-1-5","UT","W","W4n",17,4,0.4483892605,0.433529055695,3,1,0.0355351684995902
"1337",403,"UTT-3-4","UT","T","T2n",16,4,0.68511156725,0.65216743025,3,1,0.0534563467418033
"1338",404,"ORV-1-4","OR","V","V4n",15,4,0.267366225,0.244526154105,3,1,0.0200431273856557
